end_point,begin_year,end_year,scraper_type,whitelisted,name,state,country,govt_level,meeting_bodies
http://tx-bulverde.civicplus.com/AgendaCenter,2018,2020,civicplus,TRUE,Bulverde,TX,USA,Municipality,['City Council Meeting Agendas and Information']
http://tx-cameron.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Cameron,TX,USA,Municipality,"['Cameron Tourism Advisory Board', 'CEDC', 'City Council', 'Fire Fighter Pension Board', 'Planning & Zoning Commission']"
http://tx-canyon.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Canyon,TX,USA,Municipality,"['City of Canyon Commission Meetings', 'Planning and Zoning Commission', 'Zoning Board of Adjustment']"
http://tx-castlehills.civicplus.com/AgendaCenter,2017,2018,civicplus,TRUE,Castle Hills,TX,USA,Municipality,"['City Council', 'Zoning Commission']"
http://tx-castroville.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Castroville,TX,USA,Municipality,"['Airport Advisory Board', 'Board of Adjustment sitting as the Board of Appeal', 'City Council', 'Historic Landmark Commission', 'Houston Square Ad Hoc Committee', 'Impact Fee Committee', 'Library Advisory Board', 'Parks and Recreations Advisory Board', 'Planning and Zoning Commission', 'Zoning Board of Adjustments']"
http://tx-cibolo.civicplus.com/AgendaCenter,2012,2017,civicplus,TRUE,Cibolo,TX,USA,Municipality,"['City Council', 'Animal Shelter Advisory Committee', 'Blue Ribbon Committee', 'Cibolo Youth Council', 'Economic Development Corporation', 'Master Plan Committee', 'Parks and Recreation Commission', 'Planning and Zoning Commission', 'Street and Drainage Commission', 'UDC Committee', 'Water Resource Advisory Committee', 'Zoning Board of Adjustment']"
http://tx-clearlakeshores.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Clear Lake Shores,TX,USA,Municipality,"['City Council', 'EDC', 'Parks & Pool Committee', 'Plaza Ten', 'Roads and Drainage']"
http://tx-cleburne2.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Cleburne,TX,USA,Municipality,"['City Council', '4B Economic Development Corporation', 'Airport Advisory Board', 'Animal Shelter Advisory Committee', 'Building & Standards Commission', 'Cemetery Advisory Board', 'Civil Service Commission', 'Historic Preservation Commission', 'Library Advisory Board', 'Museum Advisory Board', 'Parks & Recreation Advisory Board', 'Planning & Zoning Commission', 'Railroad Museum Advisory Committee', 'Tax Increment Financing District No. 1 - Industrial', 'Tax Increment Financing District No. 2 - Downtown', 'Tax Increment Financing District No. 3 - Chisholm', 'Type A Economic Development Corporation', 'Zoning Board of Adjustment']"
http://tx-cleveland.civicplus.com/AgendaCenter,2008,2020,civicplus,TRUE,Cleveland,TX,USA,Municipality,"['Airport Advisory Board', 'Building and Standards Commission', 'Charter Review Commission', 'City Council', 'Economic Development Corporation', 'Health Benefits Trust', 'Housing Board of Adjustment', 'Reinvestment Zone 1 Cleveland Texas', 'Reinvestment Zone 2 Cleveland Texas', 'Zoning Board of Adjustments', 'Zoning Commission']"
http://tx-conchovalleywdb.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Concho Valley Workforce Development Board,TX,USA,Other,['Concho Valley Workforce Development Board']
http://tx-converse.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Converse,TX,USA,Municipality,['City Council Meetings']
http://tx-corsicana.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Corsicana,TX,USA,Municipality,"['Airport Advisory Board', 'City Council', 'Civil Service Comission', 'Landmark Commission', 'Main Street Advisory Board', 'Planning & Zoning']"
http://tx-crandall2.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Crandall,TX,USA,Municipality,"['City Council', 'Crandall Economic Development Commission', 'Home Rule Charter Commission', 'Parks and Rec', 'Planning & Zoning Commission', 'Tax Increment Reinvestment Zone #1 (TIRZ Board #1)']"
http://tx-crowley.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Crowley,TX,USA,Municipality,"['Animal Shelter Advisory Committee', 'Crowley City Council', 'Crowley Crime Control and Prevention District', 'Crowley Public Library Board ', 'Economic Development Corporation (4B) Board', 'Parks and Recreation Board', 'Planning and Zoning Commission', 'Public Health and Safety Board', 'Public Hearings and Notices', 'Tax Increment Financing (TIF) Board', 'Zoning Board of Adjustment']"
http://tx-cuero.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Cuero,TX,USA,Municipality,['City Council Meetings']
http://tx-decatur.civicplus.com/AgendaCenter,2010,2020,civicplus,TRUE,Decatur,TX,USA,Municipality,"['City Council', 'City Council Agenda Packet', 'Parks Board', 'Planning & Zoning Commission', 'Practice Board', 'Wise County Water Supply District', 'Zoning Board of Adjustment']"
http://tx-decatured.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Decatur Economic Development Corporation,TX,USA,Other,['Decatur Economic Development Corporation']
http://tx-denisondevelopmentalliance.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Denison Development Alliance,TX,USA,Other,['Denison Development Alliance']
http://tx-dickinson.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Dickinson,TX,USA,Municipality,"['Animal Advisory Committee', 'Bayou Animal Services Corporation', 'Board of Adjustments', 'Building Standards Commission', 'Charter Review Commission', 'City Council', 'Dickinson Education Finance Corporation', 'Dickinson Management District', 'Economic Development Corporation', 'Employee Benefits Trust', 'Fair Housing Work Group', 'Harvey Repair Grant Award Committee', 'Planning & Zoning Commission']"
http://tx-early2.civicplus.com/AgendaCenter,2020,2020,civicplus,TRUE,Early,TX,USA,Municipality,['Municipal Development District']
http://tx-edna.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Edna,TX,USA,Municipality,"['Building & Standards Commission Meetings', 'City Council Meetings', 'Planning & Zoning Commission Meeting']"
http://tx-elgin.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Elgin,TX,USA,Municipality,"['City Council', 'Board of Adjustments', 'Building Standards Commission', 'Economic Development Corporation', 'Elgin TIRZ', 'Envision Elgin', 'Historic Review Board', 'Library Advisory Board', 'Main Street Board', 'Parks & Recreation Advisory Board', 'Planning & Zoning Commission', 'Public Safety Advisory Committee']"
http://tx-ellago.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Ellago,TX,USA,Municipality,"['Board of Adjustments', 'Building Standards Commission', 'City Council', 'Parks Board', 'Planning & Zoning Commission', 'Police Commission']"
http://tx-elliscounty.civicplus.com/AgendaCenter,2017,2020,civicplus,TRUE,Ellis County,TX,USA,County,"['Ellis County Commissioners Court Agenda', 'Public Meetings']"
http://tx-fairoaksranch.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Fairoaks Ranch,TX,USA,Municipality,"['Capital Improvement Advisory Committee (CIAC)', 'City Council Documents', 'Municipal Development District Documents (MDD)', 'Planning and Zoning Commission (P&Z)', 'Stakeholder Committee', 'Zoning Board of Adjustment (ZBOA)']"
http://tx-farmersbranch.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Farmers Branch,TX,USA,Municipality,"['City Council Meeting', 'Planning & Zoning Commission', 'Animal Shelter Advisory Committee', 'Art & Culture Committee', 'Census Ad Hoc Committee', 'Charter Review Committee', 'Citizen Bond Committee and Sub-Committees', 'Community Watch Committee', 'Historical Preservation & Restoration', 'Library Board', 'Local Government Corporation', ""Mayor's IH-35E Betterments Task Force"", 'Municipal Drainage Utility System Advisory Committee', 'North Texas County Water Supply Corporation', 'North Texas Emergency Communications Center Agendas', 'Parks & Recreation Board', 'Senior Advisory Board', 'Sustainability Committee', 'Tax Increment Financing Reinvestment Zone No. 1 Board', 'Tax Increment Financing Reinvestment Zone No. 2 Board', 'Tax Increment Reinvestment Zone No. 3', 'Youth Advisory Council', 'Zoning Board of Adjustment / Building Code Board of Appeals']"
http://tx-flowermound.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Flowermound,TX,USA,Municipality,"['Town Council', 'Animal Services Board', 'Board of Adjustment', 'Capital Improvements Advisory Committee', 'Charter Review Commission', 'Community Development Corporation', 'Cultural Arts Commission', 'Environmental Conservation Commission', 'Oil and Gas Board of Appeals', 'Parks Board', 'Planning and Zoning Commission', 'SMARTGrowth Commission', 'Social Media Committee', 'Tax Increment Reinvestment Zone Board', 'Transportation Commission']"
http://tx-forney.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Forney,TX,USA,Municipality,"['City Council', 'Animal Shelter Advisory Committee', 'Board of Adjustment', 'Building Standards Commission', 'Capital Improvements Advisory Committee', 'Forney Charter Commission', 'Historic Overlay Zone Architectural Review Board', 'Parks & Recreation Board', 'Planning & Zoning Commission', 'TIF / TIRZ Board']"
http://tx-fredericksburg.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Fredericksburg,TX,USA,Municipality,"['City Council', 'Historic Review Board', 'Impact Fee Advisory Committee', 'Planning and Zoning Commission', 'Zoning Board of Adjustment']"
http://tx-gainesville.civicplus.com/AgendaCenter,2013,2014,civicplus,TRUE,Gainesville,TX,USA,Municipality,"['Board of Appeals', 'Building & Standards Commission', 'Planning & Zoning Commission']"
http://tx-galveston.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Galveston,TX,USA,Municipality,"['City Council', 'Airport Advisory Committee', 'Animal Shelter Advisory Committee', 'Arts & Historic Preservation Advisory Board', 'Beach Access and Dune Protection Plan Review Ad Hoc Committee', 'Building Board of Adjustments & Appeals', 'City of Galveston Health Plan', 'Civilian Review Board', 'Complete Count Committee', 'Cultural Arts Commission', 'East End Lagoon Committee', 'Ethics Commission', 'Families, Children & Youth Board', 'Finance, Fiscal Affairs and Investment Advisory Committee', 'Firefighters and Police Officers Civil Service Commission', ""Galveston Employee's Retirement Fund--Non-Civil Service Employees"", ""Galveston Employee's Retirement Plan for Police"", ""Galveston Firefighter's Pension Board"", 'Galveston Housing Authority', 'Galveston Housing Finance Corporation/Galveston Property Finance Authority', 'Galveston Island Redevelopment Authority (RDA)', 'Galveston Municipal Police Association', 'Galveston Port Facilities Corporation', 'Galveston Wharves Board', 'Industrial Development Corporation', 'International Association of Fire Fighters Local 571', 'Investment Advisory Committee', 'Landmark Commission', 'Park Board of Trustees', 'Parks & Recreation Advisory Board', 'Planning Commission', 'Recycling Ad Hoc Committee', 'Sister Cities Program Committee', 'Tax Increment Reinvestment Zone #12', 'Tax Increment Reinvestment Zone #13', 'Tax Increment Reinvestment Zone #14', 'Tree Committee', 'Trolley Ad Hoc Committee', 'Zoning Board of Adjustment']"
http://tx-galvestonpbt.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Galveston Park Board of Trustees,TX,USA,Other,"['Park Board of Trustees', 'Beach Maintenance Advisory Committee', 'East End Lagoon Advisory Committee', 'Finance & Operations Committee', 'Parks and Amenities Committee', 'Tourism Development Advisory Committee']"
http://tx-gardenridge.civicplus.com/AgendaCenter,2014,2019,civicplus,TRUE,Gardenridge,TX,USA,Municipality,"['City Council ', 'Planning and Zoning Commission ', 'Quarry Commission', 'Water Commission', 'Wildlife Management Advisory Commission']"
http://tx-grandview.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Grandview,TX,USA,Municipality,"['City Council', 'Planning and Zoning Commission', 'Type A EDC', 'Type B EDC']"
http://tx-graniteshoals.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Granite Shoals,TX,USA,Municipality,"['Airport Advisory Committee', 'Beautification Advisory Group', 'BOARD OF ADJUSTMENTS', 'City Council Regular Meetings', 'City Council Special Meetings', 'Parks Committee', 'Planning & Zoning Commission', 'Quorum Notice', 'Short Term Rentals Advisory Committee', 'Street and Water Advisory Group', 'Wildlife Advisory Committee']"
http://tx-hamilton.civicplus.com/AgendaCenter,2017,2020,civicplus,TRUE,Hamilton,TX,USA,Municipality,"['City Council', 'Economic Development Corporation', 'Main Street']"
http://tx-haslet2.civicplus.com/AgendaCenter,2013,2018,civicplus,TRUE,Haslet,TX,USA,Municipality,"['City Council Agendas & Minutes', 'Business Improvement Grant Subcommittee', 'Capital Improvements Advisory Committee Agendas & Minutes', 'Comprehensive Plan Advisory Committee', 'Haslet Community Economic Development Corporation Type B (HCEDC) Agendas & Minutes', 'Haslet Economic Development Corporation Type A (HEDC) Agendas & Minutes', 'Library Board Agendas & Minutes', 'Notices of Possible Quorum Present', 'Parks Board Agendas & Minutes', 'Planning and Zoning Commission Agendas & Minutes', 'Zoning Board of Adjustment Agendas and Minutes']"
http://tx-henderson4.civicplus.com/AgendaCenter,2018,2020,civicplus,TRUE,Henderson,TX,USA,Municipality,"['Board of Adjustments', 'Cemetery Board Agendas', 'City Council Agenda', 'Main Street Board', 'Planning and Zoning Board', 'enderson City Hall']"
http://tx-hewitt2.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Hewitt,TX,USA,Municipality,"['Board of Adjustment', 'City Council ', 'Civil Service Commission', 'Library Board', 'Parks & Beautification ', 'Planning and Zoning ']"
http://tx-hickorycreek.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Hickory Creek,TX,USA,Municipality,"['Board Of Adjustments', 'Ethics Board', 'Hickory Creek Economic Development Corporation (HCEDC) Board', 'Parks & Recreation Board', 'Planning & Zoning Board', 'Town Council']"
http://tx-highlandpark.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Highland Park,TX,USA,Municipality,"['Board of Adjustment', 'Finance and Audit Advisory Committee', 'Town Council', 'Zoning Commission']"
http://tx-hoodcounty.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Hood County,TX,USA,County,"[""Hood County Commissioners' Court"", 'Bail Bond Board', 'Juvenile Board', 'Library Advisory Board']"
http://tx-huntsville.civicplus.com/AgendaCenter,1899,2020,civicplus,TRUE,Huntsville,TX,USA,Municipality,"['City Council', 'Airport Master Planning Advisory Committee', 'Board of Adjustments and Appeals', 'Charter Review Committee, 2017-2018', 'City Council Finance Committee', 'City of Huntsville, Texas Veterans Affairs Advisory Board', 'Historic Preservation Commission', 'Huntsville Arts Commission', 'Huntsville Cemetery Advisory Board', 'Huntsville Hotel Occupancy Tax Board', 'Huntsville Housing Authority', 'Huntsville Public Library Board', 'Main Street Advisory Board', 'Parks and Recreation Advisory Board', 'Planning Commission', 'Rules of Procedure Review Ad Hoc Committee', 'TIRZ #1 - Tax Increment Reinvestment Zone #1 Board of Directors', 'Walker County Public Safety Communications Center Executive Board', 'Youth Advisory Board', 'Zoning Board of Adjustments', 'zz Charter Review Committee, 2013', 'zz City Council Board & Commission Review Ad Hoc Committee', 'zz City Council Long Range Planning Ad Hoc Committee', 'zz City Council OPEB/GASP-45 Ad Hoc Committee', 'zz City Council Personnel Committee', 'zz City Manager Search Ad Hoc Committee, 2012', 'zz Council Development Code Ad Hoc Committee, formed 4/7/15', 'zz Medicare Election Committee', 'zz Natural Preservation Ad Hoc Committee']"
http://tx-jacksonville.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Jacksonville,TX,USA,Municipality,"['City Council', 'Jacksonville Economic Development Corporation', 'Keep Jacksonville Beautiful', 'Library Board', 'Planning and Zoning Commission', 'Vanishing Texana Museum Board', 'ideo-stream Info:']"
http://tx-jourdanton.civicplus.com/AgendaCenter,2017,2020,civicplus,TRUE,Jourdanton,TX,USA,Municipality,"['City Council', 'City Council', 'Make Jourdanton Count Committee', 'Planning & Zoning']"
http://tx-kemah.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Kemah,TX,USA,Municipality,"['City Council', 'Kemah Community Development Corporation', 'Stormwater Advisory Committee']"
http://tx-killeen.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Killeen,TX,USA,Municipality,['Boards & Commissions']
http://tx-krum.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Krum,TX,USA,Municipality,"['2018 City Council Agendas', '2020 City Council Agendas', '2020 Krum Park Development Corporation Agendas', '2015 City Council Agendas', '2015 Crime Control and Prevention District Agendas', '2015 Economic Development Corporation Agendas', '2015 Park Advisory Board Agendas', '2015 Planning and Zoning Commission Agendas', '2016 City Council Agendas', '2016 Crime Control and Prevention District Agendas', '2016 Economic Development Corporation Agendas', '2016 Krum Park Development Corporation Agendas', '2016 Krum Public Library Advisory Board Agendas', '2016 Park Advisory Board Agendas', '2017 City Council Agendas', '2017 Crime Control and Prevention District Agendas', '2017 Economic Development Corporation Agendas', '2017 Krum Park Development Corporation Agendas', '2017 Krum Public Library Advisory Board Agendas', '2018 Crime Control and Prevention District Agendas', '2018 Economic Development Corporation Agendas', '2018 Krum Park Development Corporation Agendas', '2018 Krum Public Library Advisory Board Agendas', '2019 City Council Agendas', '2019 Crime Control and Prevention District Agendas', '2019 Economic Development Corporation Agendas', '2019 Krum Park Development Corporation Agendas', '2019 Krum Public Library Advisory Board Agendas', '2020 Crime Control & Prevention District Agendas', '2020 Economic Development Corporation Agendas', '2020 Krum Public Library Advisory Board Agendas', 'Planning and Zoning Commission']"
http://tx-lakecitiesmua.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Lake Cities Municipal Utility Authority,TX,USA,Other,"['Lake Cities MUA', '01 N Shady Shores Drive', 'ake Dallas, Texas 75065', 'hone: 940-497-2999', 'After Hours: 940-222-1988']"
http://tx-lakedallas.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Lake Dallas,TX,USA,Municipality,"['Animal Welfare Board', 'Board of Adjustments', 'City Council', 'Community Development Corporation', 'Economic Development Corporation', 'Library Advisory Board', 'Parks, Recreation & Keep Lake Dallas Beautiful Board', 'Planning & Zoning Commission', 'Rental Registration Committee', 'Youth Advisory Council']"
http://tx-lakejackson.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Lake Jackson,TX,USA,Municipality,"['City Council', 'Parks & Recreation', 'Planning Commission', 'Traffic Commission', 'Charter Review', ""Citizen's Bond Task Force"", 'Dangerous Structure Determination Board', 'Development Corporation', 'Hike and Bike ', 'Hotel Occupancy Tax Committee', 'Keep Lake Jackson Beautiful', 'Museum Board', 'Senior Commission', 'Youth Advisory Commission', 'Zoning Board of Adjustments']"
http://tx-lamarque.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,La Marque,TX,USA,Municipality,"['Board of Adjustment', 'Building & Standards Commission', 'Cemetery Board', 'Charter Review', 'City Council', 'Civil Service Commission', 'Economic Development - Revitalization', 'Economic Development Corporation', 'Fire Association Collective Bargaining', 'Keep La Marque Beautiful Commission', 'Library Board', 'Parks Board', 'Planning & Zoning Commission', 'Police Association Collective Bargaining', 'TIRZ']"
http://tx-lamesa2.civicplus.com/AgendaCenter,2010,2020,civicplus,TRUE,La Mesa,TX,USA,Municipality,"['2019 City Council Agendas', '2014 City Council Agendas', '2015 City Council Agendas', '2016 City Council Agendas', '2017 City Council Agendas', '2018 City Council Agendas', '2020 City Council Agendas', 'Hotel - Motel Tax Committee Annual Meeting', 'Lamesa Municipal Airport Agendas', 'Lamesa Municipal Golf Course Advisory Board Meeting', 'Lamesa Volunteer Fire Department', 'Planning & Zoning Commission Meeting']"
http://tx-laporte.civicplus.com/AgendaCenter,2019,2019,civicplus,TRUE,Laporte,TX,USA,Municipality,"['City Council', 'Drainage & Flooding Committee', 'Fiscal Affairs Committee', 'La Porte Development Corporation Board']"
http://tx-leaguecity.civicplus.com/AgendaCenter,2019,2020,civicplus,TRUE,League City,TX,USA,Municipality,"['4B Board', 'Animal Shelter Advisory Committee', 'Clean and Green Committee', 'CVB Advisory Board', 'Emergency Turnaround Taskforce', 'Ethics Review Board', 'Finance Committee', 'Historic District Meetings', 'Library Board Meetings', 'Other Meetings', 'Parks Board', 'Planning & Zoning Commission Agendas', 'Tax Increment Zone #2 – Victory Lakes', 'Tax Increment Zone #3 – Centerpointe', 'Tax Increment Zone #4 – West Oak', 'Transportation Committee', 'Zoning Board of Adjustments']"
http://tx-libertyhill.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Liberty Hill,TX,USA,Municipality,"['BUTLER FARMS TIRZ #3', 'CITY COUNCIL', 'CITY COUNCIL WORKSHOP', 'IMPACT FEE ADVISORY COMMITTEE', 'LIBERTY HILL ECONOMIC DEVELOPMENT CORPORATION (LHEDC)', 'NOTICE OF PUBLIC MEETING', 'PARKS & RECREATION BOARD OF DIRECTORS', 'PLANNING & ZONING COMMISSION', 'SAN GABRIEL RIVER BASIN PARKS BOARD', 'SUMMERLYN WEST TIRZ #2', 'UNIFIED DEVELOPMENT CODE AD HOC COMMITTEE', 'VFW PARK COMMITTEE']"
http://tx-lindale2.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Lindale,TX,USA,Municipality,"['Board of Adjustments', 'Charter Commission', 'City Council', 'Emergency Services', 'Parks and Recreation Board', 'Planning & Zoning Committee', 'Tax Increment Financing Board']"
http://tx-littlefield.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Littlefield,TX,USA,Municipality,"['City Council', 'Littlefield Economic Development Corp. Type A', 'Littlefield Economic Development Corp. Type B', 'Parks Advisory Committee', 'Planning & Zoning Commission or Board of Adjustment', 'Public Hearings Other Than City Council or Committees']"
http://tx-livingston.civicplus.com/AgendaCenter,2017,2020,civicplus,TRUE,Livingston,TX,USA,Municipality,"['City Council', 'Main Street Advisory Board']"
http://tx-llano.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Llano,TX,USA,Municipality,"['City Council', 'LEDC - Llano Economic Development Corporation', 'Board of Adjustment', ""Christmas Lighting & Rock'n River Fest Committee"", 'Fire Fighters Pension Board', 'Main Street Advisory Board', 'Planning & Zoning Commission']"
http://tx-longview2.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Longview,TX,USA,Municipality,"['All Other Public Notices', 'Animal Shelter Advisory Committee', 'City Council', 'Comprehensive Plan Advisory Committee', 'Construction Advisory and Appeals Board', 'Cultural Activities Advisory Commission', 'Emergency Medical Service Advisory Board', 'Historic Preservation Commission', 'Longview Economic Development Corporation', 'Longview Firefighters Relief and Retirement Fund', 'Longview Housing Authority Advisory Commission', 'Metropolitan Planning Organization', 'Parks and Recreation Advisory Board', 'Partners in Prevention Steering Committee', 'Planning & Zoning Commission', 'Public Transportation Advisory Board', 'Senior Advisory Committee', 'Zoning Board of Adjustment', 'ityNet Portal']"
http://tx-lostpinesgcd.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Lost Pines Groundwater Conservation District,TX,USA,Other,"['Groundwater Conservation District Board of Directors', 'Groundwater Management Area 12']"
http://tx-luling.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Luling,TX,USA,Municipality,['City Council']
http://tx-manvel.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Manvel,TX,USA,Municipality,"['Branding Task Force', 'Building and Standards Commission', 'Capital Improvements Advisory Committee', 'Charter Review Commission', 'City Council', 'Comp Plan Steering Committee', 'Events Task Force', 'Manvel Economic Development Corporation (MEDC)', 'Parks and Recreation Board', 'Planning, Zoning & Development', 'TIRZ3 and SMDA Board', 'Zoning Board of Adjustment']"
http://tx-marblefalls.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Marble Falls,TX,USA,Municipality,"['City Council', 'Capital Improvement Plan Committee', 'Comprehensive Plan Advisory Committee', 'Economic Development Corporation', 'Hotel Motel Tax Advisory Committee', 'Impact Fee Advisory Committee', 'Parks and Recreation Commission', 'Planning and Zoning Commission', 'TIRZ Board No. 1', 'Zoning Advisory Committee', 'Zoning Board of Adjustment']"
http://tx-martincounty.civicplus.com/AgendaCenter,2017,2020,civicplus,TRUE,Martin County,TX,USA,County,['Commissioners Court']
http://tx-mathis.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Mathis,TX,USA,Municipality,"['City Council', 'CITY COUNCIL MINUTES']"
http://tx-mclennancounty.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Mclennan County,TX,USA,County,"['City and County Joint Meeting', ""Commissioners' Court"", 'McLennan County Elections Commission', 'McLennan County Historical Commission', 'McLennan County Public Facility Corporation', 'McLennan County Rural Transit District', 'Southern Trinity Groundwater Conservation District', 'Union Pacific Railroad']"
http://tx-mesquite.civicplus.com/AgendaCenter,2010,2020,civicplus,TRUE,Mesquite,TX,USA,Municipality,"['City Council', 'Animal Shelter Advisory Committee', 'Automated Traffic Signal Enforcement Advisory Committee', 'Board of Adjustment', 'Building Standards Board', 'Capital Improvements Advisory Committee', 'Civil Service Commission & Personnel Trial Board', 'Falcon’s Lair TIF Reinvestment Zone No. 4', 'Gus Thomasson TIF Reinvestment Zone No. 8', 'Heartland Town Center Tax Increment Reinvestment Zone No. 11', 'Mesquite Downtown Development Advisory Board', 'Mesquite Health Facilities Development Corporation', 'Mesquite Housing Board', 'Mesquite Quality of Life Corporation', 'Mesquite Veterans Affairs and Memorial Advisory Board', 'Misc. Notifications / Public Notices', 'Municipal Library Advisory Board', 'Parks and Recreation Advisory Board', 'Parks and Recreation Tree Board', 'Planning & Zoning Commission', 'Polo Ridge Tax Increment Reinvestment Zone No. 10', 'Ridge Ranch Tax Increment Reinvestment Zone No. 5', 'Rodeo City TIF Reinvestment Zone No. 1', 'Skyline Tax Increment Finance Reinvestment Zone No. 7', 'Spradley Farms Tax Increment Reinvestment Zone No. 13', 'Town East/Skyline Tax Increment Reinvestment Zone No. 9', 'Towne Centre TIF Reinvestment Zone No. 2']"
http://tx-midland.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Midland,TX,USA,Municipality,"['City Council', 'Midland Housing Finance Corporation', 'Planning & Zoning', 'Planning & Zoning - Results Agendas', 'Spaceport Development Corporation']"
http://tx-mineralwells.civicplus.com/AgendaCenter,2009,2020,civicplus,TRUE,Mineral Wells,TX,USA,Municipality,"['Airport Advisory Board', 'Animal Shelter Advisory Committee', 'Board of Adjustment and Building and Standards Commission Meetings', 'City Council Meetings', 'Community Development Corporation', 'Economic Development Corporation', 'Economic Development Task Force', 'Firemen’s Relief and Retirement Trustees Board', 'Library Advisory Board Meetings', 'Palo Pinto County Municipal Water District #1', 'Parks and Recreation Advisory Board', 'Planning and Zoning Commission Meetings', 'Tax Increment Reinvestment Zone No. 2 Board']"
http://tx-montbelvieu.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Montbelvieu,TX,USA,Municipality,"['City Council', 'Planning and Zoning ']"
http://tx-mountpleasant.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Mount Pleasant,TX,USA,Municipality,"['City Council', 'Planning and Zoning Commission']"
http://tx-nassaubay.civicplus.com/AgendaCenter,2018,2018,civicplus,TRUE,Nassau Bay,TX,USA,Municipality,['City Council']
http://tx-ovilla.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Ovilla,TX,USA,Municipality,"['Ovilla City Council Agenda', 'Ovilla Board of Adjustment (BOA) Agendas', 'Ovilla Economic Development Corporation', 'Ovilla Park Board Advisory Committee']"
http://tx-parker.civicplus.com/AgendaCenter,2017,2018,civicplus,TRUE,Parker,TX,USA,Municipality,"['City Council', 'Planning and Zoning Commission']"
http://tx-parkercounty.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Parker County,TX,USA,County,"['Commissioners Court Agendas', 'Elections Commission', 'LEPC Agendas', 'Parker County Historical Commission', 'Parker County Juvenile Board', 'Purchasing Board', 'Sick Leave Pool ']"
http://tx-pearsall.civicplus.com/AgendaCenter,2015,2019,civicplus,TRUE,Pearsall,TX,USA,Municipality,"['City Council', 'City Council Minutes', 'Main Street Advisory Board', 'Planning & Zoning Commission', 'Tourism & Business Development Advisory Board']"
